,mean,min,max,median,std,coefficient variation,skewness,kurt,signal_power,rms
acc_attr_x,-0.010328806661158246,-25.044705233784033,20.846435565553428,-0.005957309056042309,1.4924792748843037,-144.49677720242474,-0.22232974789326182,21.533465106582174,2.22759349098784,1.4925124759906832
acc_attr_y,0.04739155607710438,-22.43673714224709,27.869648870523864,-0.012745933813317067,1.5024636282590693,31.703192564823453,0.9196300815723922,21.817328232142394,2.259635232864683,1.5032083131970375
acc_attr_z,9.600383465019613,-21.544587457531655,26.365467107363802,9.00334759873419,3.698729264816548,0.3852689091319533,0.7275692259400396,1.4182537274328562,105.84791430056075,10.288241555317446
gyro_attr_x,0.0066586246286485,-2.7171285,5.79986,0.011911872,0.41688534896853774,62.60832712733244,0.6046743483268822,5.60585761239572,0.17383714012137622,0.4169378132544183
gyro_attr_y,-0.031509049860871094,-3.645378,4.9307446,-0.01592235,0.5799878641436577,-18.40702486125754,-0.11569616767367148,1.3803989793614893,0.337377598198474,0.580842145680282
gyro_attr_z,0.0006726105011237882,-3.264756,3.3719761,0.00030543262,0.34713312589697787,516.0982846937309,0.0647680870255943,4.320241910411166,0.12050144948472764,0.34713318695383716
mag_attr_x,9.087439640007485,-61.459,51.473,12.216,19.550842173117573,2.1514137037064787,-0.7768613565693182,0.6806306848075865,464.81568830392825,21.55958460415989
mag_attr_y,-34.39271484713929,-59.652,30.331,-38.945,14.986691299913375,-0.4357519133491707,2.089811734628106,4.0013109162825025,1407.4589864539034,37.516116356226206
mag_attr_z,-2.496832069276442,-43.705,50.926,-3.173,15.506102990222733,-6.2103107297545455,0.12346364484247241,-0.8148550728062816,246.67258221286852,15.705813643771167
label,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
