,mean,min,max,median,std,coefficient variation,skewness,kurt,signal_power,rms
accx,0.4777663210140572,-22.67678,34.339397,0.13878371,3.345302543554849,7.00196392339765,1.9201595272520988,7.95201621811457,11.419220234868254,3.3792336756827357
accy,9.034300051567685,-7.797013,39.022152,8.782856,4.030243997909258,0.4461047314019536,0.14325764812245823,1.325620722643242,97.86131415838732,9.89248776387352
accz,-1.3845976619773999,-31.080374,38.58307,-1.2227324,2.2297668087525873,-1.6104077523633595,-0.5261457437163023,8.492846780309725,6.8889309311331886,2.6246773003805988
angx,-0.0004887157748397159,-3.6464045,3.6189156,0.0027488915,0.3225952835446566,-660.0877240978322,0.08781763628252301,5.458312390763913,0.10406712324664874,0.32259436332125946
angy,0.0010648385976029823,-3.9270968,5.236333,0.007788526,0.42545757728153366,399.55123550110324,-0.06491478781624281,3.4733337152925943,0.18101383579955507,0.4254572079534616
angz,-0.0028656366503240884,-3.1884086,4.719541,-0.037415467,0.36230974312980746,-126.43254792572259,0.3376542164990298,2.3276470225777857,0.13127551166819487,0.36231962639111187
magx,3.717971959715738,-74.0625,54.7125,8.587501,19.701511646434554,5.298994145168555,-0.2977808965661025,-1.1503346956401377,401.9697713768131,20.04918380824549
magy,-34.278844202234616,-85.6875,19.125,-36.506252,11.968580892126782,-0.3491535718507848,0.5119326106940089,-0.12323764899566259,1318.2849424095232,36.30819387424171
magz,17.14289805403779,-89.925,282.0375,6.6375003,68.10742511278843,3.9729236502544913,2.761508924634878,7.396167735904987,4932.463199323738,70.23149720263507
latitude,35.128254462942316,35.1201657,35.1367555,35.1272544,0.0038193175502016933,0.00010872494544899143,0.5256493748327197,-0.4332903504200818,1233.9942762002963,35.1282546705682
longitude,137.18321074794036,137.1723239,137.2022653,137.1813331,0.006135928741546744,4.472798608585466e-05,1.0460982574678344,0.7263186584268411,18819.233348763133,137.1832108851631
roll,93.37894109685143,-179.89601503522158,179.82014838372564,97.87057212102766,30.710078678720674,0.32887585057179625,-4.650530666460751,27.76279701363128,9662.728027769923,98.29917612966003
pitch,-4.712509245726413,-89.84843632118759,80.44926941555156,-0.9044583082123204,21.346115438627322,-4.529670781651041,-2.0184795600165892,4.943299954235513,477.8607423696179,21.860026129207117
yaw,10.724973062956954,-179.99416051423862,179.98945229679313,1.113667748911744,103.55770826576521,9.655754625943423,0.05117801794253481,-1.2080729210390784,10839.138192807864,104.11118188171655
accx_glo,-0.022004694266209487,-38.40513406639188,31.55289469929658,0.0224984189040885,3.673281122606215,-166.93170457936893,-0.6388403389002381,3.6311300791090915,13.49337046572056,3.6733323380441036
accy_glo,0.24005064881861185,-40.538040668055025,30.82284884032961,0.2845272241447586,3.070343432276302,12.790398390451045,-0.5548756727408185,6.256812486084293,9.484557688240095,3.0797009088936047
accz_glo,-9.018099180320624,-38.15333429140526,28.42377507725312,-8.585519588785944,3.4446363045699004,-0.3819692194211854,-0.6146811154505764,1.5907772665156568,93.1915371704281,9.653576392737984
angx_glo,-2.688507130975467e-05,-3.643901577943907,3.60529064972788,0.003470084441888,0.32284586846065383,-12008.369430789502,0.08325973794403509,5.378075763111518,0.10422862164927003,0.32284457816303813
