,mean,min,max,median,std,coefficient variation,skewness,kurt,signal_power,rms
acc_attr_x,0.1363683686447616,-19.60911,19.607914,0.034715924,4.441155972454414,32.56734693383028,0.07889453476272937,3.7905299751025634,19.742395591684943,4.443241563507992
acc_attr_y,8.055717374330778,-14.4609785,19.608511,8.024766,4.480818869834712,0.5562284104098119,0.10749958063271282,0.39620147314619647,84.97225184333804,9.21803947937619
acc_attr_z,-0.04411805525906393,-19.608511,14.960768,0.19033903,2.3703519367795822,-53.727480118077054,-1.267764947789191,5.983692860713687,5.620495589390299,2.3707584418051324
gyro_attr_x,0.0066586246286485,-2.7171285,5.79986,0.011911872,0.41688534896853774,62.60832712733244,0.6046743483268822,5.60585761239572,0.17383714012137622,0.4169378132544183
gyro_attr_y,-0.031509049860871094,-3.645378,4.9307446,-0.01592235,0.5799878641436577,-18.40702486125754,-0.11569616767367148,1.3803989793614893,0.337377598198474,0.580842145680282
gyro_attr_z,0.0006726105011237882,-3.264756,3.3719761,0.00030543262,0.34713312589697787,516.0982846937309,0.0647680870255943,4.320241910411166,0.12050144948472764,0.34713318695383716
mag_attr_x,9.087439640007485,-61.459,51.473,12.216,19.550842173117573,2.1514137037064787,-0.7768613565693182,0.6806306848075865,464.81568830392825,21.55958460415989
mag_attr_y,-34.39271484713929,-59.652,30.331,-38.945,14.986691299913375,-0.4357519133491707,2.089811734628106,4.0013109162825025,1407.4589864539034,37.516116356226206
mag_attr_z,-2.496832069276442,-43.705,50.926,-3.173,15.506102990222733,-6.2103107297545455,0.12346364484247241,-0.8148550728062816,246.67258221286852,15.705813643771167
label,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
